SKU,Description,CriticalCode,CriticalCodeDescription,CommodityCode,CommodityCodeDescription,InventoryClassCode,InventoryClassCodeDescription,StockDiscount,DNPTimiAgoras,TimiLianikis,PosotitaPoliseon
AL162467          ,_____________,14,Machine-Down>2 Hours to Instal,498,"Air conditioning, tractor",A,Reserved for weekly deliv(50%),Y,58.95,143.2485,2
AL163559          ,Receiver-Dryer             ,14,Machine-Down>2 Hours to Instal,498,"Air conditioning, tractor",A,Reserved for weekly deliv(50%),Y,54.74,133.0182,3
AL163869          ,Seal Kit                   ,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,30.21,73.4103,1
AL163918          ,Hydraulic Pump             ,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,376.89,915.8427,1
AL165278          ,Seal Kit                   ,14,Machine-Down>2 Hours to Instal,   , ,D,7%(Class A+B+C+D=97% of parts),Y,15,36.45,0
AL165307          ,Seal                       ,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",A,Reserved for weekly deliv(50%),Y,16.61,40.3623,1
AL166294          ,Seal Kit                   ,14,Machine-Down>2 Hours to Instal,   , ,A,Reserved for weekly deliv(50%),Y,55.95,135.9585,6
AL166450          ,Compressor                 ,14,Machine-Down>2 Hours to Instal,309,"Seats, tractor",A,Reserved for weekly deliv(50%),Y,140.57,341.5851,2
AL166613          ,Fuel Tank                  ,14,Machine-Down>2 Hours to Instal,   , ,C,20%(Class A+B+C=90% of parts),Y,334.87,813.7341,0
AL166618          ,__________,14,Machine-Down>2 Hours to Instal,497,"Lines, hoses, & tanks, fuel, t",B,20%(Class A +B=70 % of parts),Y,358.73,871.7139,1
AL166744          ,Pump                       ,14,Machine-Down>2 Hours to Instal,427,"Clutch, tractor",B,20%(Class A +B=70 % of parts),Y,193.64,470.5452,0
AL169789          ,Selective Control Valve    ,14,Machine-Down>2 Hours to Instal,TP1,"Attachment, Mannheim",B,20%(Class A +B=70 % of parts),Y,537.88,1307.0484,0
AL169791          ,Selective Control Valve    ,14,Machine-Down>2 Hours to Instal,TP1,"Attachment, Mannheim",C,20%(Class A+B+C=90% of parts),Y,696.08,1691.4744,0
AL169862          ,Actuator                   ,14,Machine-Down>2 Hours to Instal,TP1,"Attachment, Mannheim",C,20%(Class A+B+C=90% of parts),Y,455.62,1107.1566,0
AL171118          ,Selective Control Valve    ,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,494.2,1200.906,0
AL171959          ,Motor                      ,14,Machine-Down>2 Hours to Instal,425,"Electrical parts, tractor",A,Reserved for weekly deliv(50%),Y,403.82,981.2826,3
AL172218          ,___________,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",A,Reserved for weekly deliv(50%),Y,364.32,885.2976,5
AL172219          ,______ INTERCOOLER,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",A,Reserved for weekly deliv(50%),Y,364.32,885.2976,4
AL172489          ,BEARING,14,Machine-Down>2 Hours to Instal,920,Bearings,A,Reserved for weekly deliv(50%),Y,26.48,64.3464,2
AL173363          ,Fuel Tank                  ,14,Machine-Down>2 Hours to Instal,   , ,C,20%(Class A+B+C=90% of parts),Y,439.83,1068.7869,0
AL173668          ,___ _________,14,Machine-Down>2 Hours to Instal,   , ,A,Reserved for weekly deliv(50%),Y,25.95,63.0585,2
AL174403          ,Refrigerant Hose           ,14,Machine-Down>2 Hours to Instal,   , ,C,20%(Class A+B+C=90% of parts),Y,89.2,216.756,0
AL174440          ,Valve                      ,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,637.74,1549.7082,0
AL176243          ,Actuator                   ,14,Machine-Down>2 Hours to Instal,TP1,"Attachment, Mannheim",B,20%(Class A +B=70 % of parts),Y,90.36,219.5748,0
AL176361          ,______ _____,14,Machine-Down>2 Hours to Instal,526,"Radiators, tractor",A,Reserved for weekly deliv(50%),Y,589.68,1432.9224,5
AL176362          ,______ _____,14,Machine-Down>2 Hours to Instal,526,"Radiators, tractor",A,Reserved for weekly deliv(50%),Y,604.71,1469.4453,20
AL176522          ,Valve Stack                ,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,64.78,157.4154,0
AL176857          ,Compressor                 ,14,Machine-Down>2 Hours to Instal,498,"Air conditioning, tractor",A,Reserved for weekly deliv(50%),Y,457.78,1112.4054,3
AL180527          ,Module                     ,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,557.55,1354.8465,1
AL25855           ,Thrust Bearing             ,14,Machine-Down>2 Hours to Instal,920,Bearings,C,20%(Class A+B+C=90% of parts),Y,13.51,32.8293,1
AL26311           ,___ _______ ________,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",A,Reserved for weekly deliv(50%),Y,57.21,139.0203,6
AL26312           ,___ _________ ________ __�,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",A,Reserved for weekly deliv(50%),Y,57.21,139.0203,7
AL27469           ,Tapered Roller Bearing     ,14,Machine-Down>2 Hours to Instal,920,Bearings,C,20%(Class A+B+C=90% of parts),Y,29.93,72.7299,0
AL28468           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,497,"Lines, hoses, & tanks, fuel, t",B,20%(Class A +B=70 % of parts),Y,7.4,17.982,1
AL28553           ,________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,8.54,20.7522,13
AL28658           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,17.29,42.0147,2
AL28922           ,________,14,Machine-Down>2 Hours to Instal,525,"Power take-off (PTO), tractor",A,Reserved for weekly deliv(50%),Y,6.39,15.5277,87
AL32888           ,Seal                       ,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",C,20%(Class A+B+C=90% of parts),Y,20.82,50.5926,0
AL32893           ,Seal                       ,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,8.35,20.2905,0
AL32981           ,Seal                       ,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",A,Reserved for weekly deliv(50%),Y,21.62,52.5366,7
AL32997           ,Seal                       ,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",C,20%(Class A+B+C=90% of parts),Y,18.74,45.5382,0
AL33017           ,___ _________ ________�_,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",A,Reserved for weekly deliv(50%),Y,15.94,38.7342,43
AL33039           ,___ ________,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",B,20%(Class A +B=70 % of parts),Y,25.53,62.0379,10
AL33104           ,_________ _________ ______.,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,12.15,29.5245,25
AL33105           ,___ _________ ______�_ ______,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",A,Reserved for weekly deliv(50%),Y,10.04,24.3972,14
AL34593           ,Selective Control Valve    ,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,208.16,505.8288,1
AL34595           ,_______ ______ _________,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,204.84,497.7612,4
AL36972           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,521,"Fittings, hydraulic",D,7%(Class A+B+C+D=97% of parts),Y,12.28,29.8404,0
AL37010           ,___ _________,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",B,20%(Class A +B=70 % of parts),Y,91.86,223.2198,1
AL37133           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,   , ,D,7%(Class A+B+C+D=97% of parts),Y,13.16,31.9788,0
AL37300           ,_________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,7.83,19.0269,2
AL37520           ,___ ______�_,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,45.88,111.4884,1
AL38088           ,________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,12.09,29.3787,18
AL38095           ,________ ______ _______,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,22.48,54.6264,1
AL38099           ,Bearing                    ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,60.17,146.2131,2
AL38226           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,497,"Lines, hoses, & tanks, fuel, t",B,20%(Class A +B=70 % of parts),Y,28.36,68.9148,1
AL38356           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,B,20%(Class A +B=70 % of parts),Y,11.5,27.945,1
AL38357           ,________ ___�____ _______,14,Machine-Down>2 Hours to Instal,444,Transmission,C,20%(Class A+B+C=90% of parts),Y,10.28,24.9804,2
AL38358           ,________,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",C,20%(Class A+B+C=90% of parts),Y,15.27,37.1061,8
AL38756           ,________ ___�____,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,33.68,81.8424,14
AL39167           ,________,14,Machine-Down>2 Hours to Instal,496,"Hitch, tractor",A,Reserved for weekly deliv(50%),Y,11.62,28.2366,65
AL39254           ,Needle Bearing             ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,10.6,25.758,18
AL39287           ,___ __________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,34.15,82.9845,7
AL39391           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,A,Reserved for weekly deliv(50%),Y,9.28,22.5504,2
AL39541           ,�_______ ________ _______.,14,Machine-Down>2 Hours to Instal,427,"Clutch, tractor",A,Reserved for weekly deliv(50%),Y,61.05,148.3515,23
AL39581           ,_______,14,Machine-Down>2 Hours to Instal,444,Transmission,C,20%(Class A+B+C=90% of parts),Y,20.69,50.2767,3
AL41290           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,521,"Fittings, hydraulic",C,20%(Class A+B+C=90% of parts),Y,8.65,21.0195,0
AL41291           ,Valve                      ,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",C,20%(Class A+B+C=90% of parts),Y,382.87,930.3741,0
AL41631           ,Valve                      ,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,423.68,1029.5424,2
AL41705           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,C,20%(Class A+B+C=90% of parts),Y,29.26,71.1018,2
AL41708           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,C,20%(Class A+B+C=90% of parts),Y,36.42,88.5006,1
AL41727           ,Synchronizer               ,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,529.3,1286.199,1
AL41728           ,Synchronizer               ,14,Machine-Down>2 Hours to Instal,   , ,C,20%(Class A+B+C=90% of parts),Y,614.3,1492.749,2
AL55218           ,______ ___�-___�,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,232.54,565.0722,6
AL56479           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,521,"Fittings, hydraulic",C,20%(Class A+B+C=90% of parts),Y,9.74,23.6682,0
AL56820           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,A,Reserved for weekly deliv(50%),Y,11.74,28.5282,39
AL57974           ,___ ________ ______ ______.,14,Machine-Down>2 Hours to Instal,496,"Hitch, tractor",A,Reserved for weekly deliv(50%),Y,33.43,81.2349,42
AL57975           ,___ ________,14,Machine-Down>2 Hours to Instal,427,"Clutch, tractor",A,Reserved for weekly deliv(50%),Y,33.1,80.433,87
AL58475           ,Elbow Fitting              ,14,Machine-Down>2 Hours to Instal,522,"Fittings, hydraulic, JD manufa",C,20%(Class A+B+C=90% of parts),Y,7.04,17.1072,0
AL58676           ,___ __________,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",C,20%(Class A+B+C=90% of parts),Y,4.64,11.2752,2
AL60978           ,Seal                       ,14,Machine-Down>2 Hours to Instal,   , ,C,20%(Class A+B+C=90% of parts),Y,16.13,39.1959,0
AL61448           ,________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",A,Reserved for weekly deliv(50%),Y,21.68,52.6824,45
AL63095           ,______AKI _____,14,Machine-Down>2 Hours to Instal,414,"Other, engine",C,20%(Class A+B+C=90% of parts),Y,93.34,226.8162,1
AL63097           ,Needle Bearing             ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,7.87,19.1241,6
AL63607           ,Cylindrical Roller Bearing ,14,Machine-Down>2 Hours to Instal,920,Bearings,D,7%(Class A+B+C+D=97% of parts),Y,12.1,29.403,0
AL63617           ,Tapered Roller Bearing     ,14,Machine-Down>2 Hours to Instal,920,Bearings,A,Reserved for weekly deliv(50%),Y,24.55,59.6565,6
AL65018           ,Fuel Tank                  ,14,Machine-Down>2 Hours to Instal,497,"Lines, hoses, & tanks, fuel, t",D,7%(Class A+B+C+D=97% of parts),Y,205.88,500.2884,1
AL65171           ,Bearing                    ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,52.57,127.7451,7
AL65172           ,________,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,157.74,383.3082,4
AL65850           ,Seal Kit                   ,14,Machine-Down>2 Hours to Instal,   , ,D,7%(Class A+B+C+D=97% of parts),Y,23.46,57.0078,1
AL66517           ,______ ______,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",C,20%(Class A+B+C=90% of parts),Y,296.72,721.0296,1
AL68091           ,______ __________,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,359.93,874.6299,5
AL68094           ,______ __________,14,Machine-Down>2 Hours to Instal,447,"Other, tractor",B,20%(Class A +B=70 % of parts),Y,382.66,929.8638,0
AL68210           ,________ ___�____,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",A,Reserved for weekly deliv(50%),Y,46.44,112.8492,5
AL68619           ,________,14,Machine-Down>2 Hours to Instal,525,"Power take-off (PTO), tractor",A,Reserved for weekly deliv(50%),Y,7.47,18.1521,41
AL68702           ,______ ________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",A,Reserved for weekly deliv(50%),Y,22.95,55.7685,8
AL68703           ,________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,17.45,42.4035,3
AL69177           ,Drive                      ,14,Machine-Down>2 Hours to Instal,   , ,C,20%(Class A+B+C=90% of parts),Y,215.59,523.8837,1
AL69178           ,Drive                      ,14,Machine-Down>2 Hours to Instal,   , ,B,20%(Class A +B=70 % of parts),Y,215.59,523.8837,3
AL69712           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,B,20%(Class A +B=70 % of parts),Y,13.55,32.9265,15
AL70298           ,Vapor Condenser            ,14,Machine-Down>2 Hours to Instal,498,"Air conditioning, tractor",C,20%(Class A+B+C=90% of parts),Y,286.93,697.2399,0
AL70707           ,_______ ___. ______  _16,14,Machine-Down>2 Hours to Instal,   , ,C,20%(Class A+B+C=90% of parts),Y,127.01,308.6343,7
AL70934           ,___ __________,14,Machine-Down>2 Hours to Instal,442,"Axle parts, tractor",A,Reserved for weekly deliv(50%),Y,33.43,81.2349,1
AL71134           ,Bearing                    ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,50.33,122.3019,6
AL71146           ,________,14,Machine-Down>2 Hours to Instal,920,Bearings,A,Reserved for weekly deliv(50%),Y,40.57,98.5851,6
AL71147           ,________,14,Machine-Down>2 Hours to Instal,920,Bearings,A,Reserved for weekly deliv(50%),Y,46.56,113.1408,6
AL71148           ,________,14,Machine-Down>2 Hours to Instal,920,Bearings,A,Reserved for weekly deliv(50%),Y,42.06,102.2058,10
AL71149           ,________,14,Machine-Down>2 Hours to Instal,920,Bearings,A,Reserved for weekly deliv(50%),Y,42.06,102.2058,12
AL71150           ,Needle Bearing             ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,22.08,53.6544,13
AL71158           ,________,14,Machine-Down>2 Hours to Instal,920,Bearings,C,20%(Class A+B+C=90% of parts),Y,90.14,219.0402,7
AL71169           ,Bearing                    ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,22.17,53.8731,0
AL71208           ,Bearing Kit                ,14,Machine-Down>2 Hours to Instal,920,Bearings,C,20%(Class A+B+C=90% of parts),Y,52.57,127.7451,1
AL71257           ,_________,14,Machine-Down>2 Hours to Instal,444,Transmission,B,20%(Class A +B=70 % of parts),Y,93.9,228.177,4
AL71299           ,Bushing Kit                ,14,Machine-Down>2 Hours to Instal,444,Transmission,B,20%(Class A +B=70 % of parts),Y,75.12,182.5416,0
AL76454           ,Ball Bearing               ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,46.35,112.6305,0
AL76984           ,_________,14,Machine-Down>2 Hours to Instal,444,Transmission,A,Reserved for weekly deliv(50%),Y,22.01,53.4843,7
AL77163           ,____ ____________,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",C,20%(Class A+B+C=90% of parts),Y,494.07,1200.5901,0
AL77434           ,Cylindrical Roller Bearing ,14,Machine-Down>2 Hours to Instal,920,Bearings,B,20%(Class A +B=70 % of parts),Y,38.51,93.5793,2
AL77579           ,_______,14,Machine-Down>2 Hours to Instal,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,57.83,140.5269,3
AL77581           ,______ ________ _____,14,Machine-Down>2 Hours to Instal,498,"Air conditioning, tractor",A,Reserved for weekly deliv(50%),Y,40.7,98.901,10
AL78004           ,______ _____,14,Machine-Down>2 Hours to Instal,526,"Radiators, tractor",A,Reserved for weekly deliv(50%),Y,80.85,196.4655,9
AL78082           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,B,20%(Class A +B=70 % of parts),Y,29.14,70.8102,5
AL78083           ,________,14,Machine-Down>2 Hours to Instal,444,Transmission,B,20%(Class A +B=70 % of parts),Y,12.38,30.0834,3
AL78835           ,________,14,Machine-Down>2 Hours to Instal,920,Bearings,A,Reserved for weekly deliv(50%),Y,26.26,63.8118,2
AL79013           ,______ _______________,14,Machine-Down>2 Hours to Instal,443,"Cab, tractor",A,Reserved for weekly deliv(50%),Y,17.38,42.2334,0
